name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,log_mass,fall_binary,reclong_norm,country,continent,dist_equator_km,cluster
Tomatlan,24020,Valid,H6,900.0,Fell,1879.0,20.16667,-105.21667,"(20.16667, -105.21667)",6.803505257608338,1,-105.21667,Mexico,North America,2244.9537044,3
Tomita,24023,Valid,L,600.0,Fell,1916.0,34.5,133.75,"(34.5, 133.75)",6.398594934535208,1,133.75,Japan,Asia,3840.54,5
Tomiya,24024,Valid,H4/5,27.5,Fell,1984.0,38.36667,140.86556,"(38.36667, 140.86556)",3.349904087274605,1,140.86555999999996,Japan,Asia,4270.977704399999,1
Tonk,24026,Valid,CI1,7.7,Fell,1911.0,24.65,76.86667,"(24.65, 76.86667)",2.1633230256605382,1,76.86667,India,Asia,2744.038,1
Torino,24029,Valid,H6,977.0,Fell,1988.0,45.06667,7.66667,"(45.06667, 7.66667)",6.885509670034818,1,7.66667000000001,Italy,Europe,5016.8217044,8
Torrington,24032,Valid,H6,259.1,Fell,1944.0,42.06667,-104.16667,"(42.06667, -104.16667)",5.5610661724546055,1,-104.16667,United States of America,North America,4682.8617044,3
Toulouse,24036,Valid,H6,1030.0,Fell,1812.0,43.6,1.4,"(43.6, 1.4)",6.93828448401696,1,1.4000000000000057,France,Europe,4853.552,2
Tounkin,24037,Valid,OC,2000.0,Fell,1824.0,51.73333,102.53333,"(51.73333, 102.53333)",7.601402334583733,1,102.53332999999998,Russia,Europe,5758.9542956,2
Tourinnes-la-Grosse,24038,Valid,L6,14500.0,Fell,1863.0,50.78333,4.76667,"(50.78333, 4.76667)",9.581972891547895,1,4.766670000000005,Belgium,Europe,5653.2002956,2
Trebbin,24042,Valid,LL6,1250.0,Fell,1988.0,52.21667,13.16667,"(52.21667, 13.16667)",7.131698510466912,1,13.16667000000001,Germany,Europe,5812.7597044,8
Trenzano,24046,Valid,H3/4,11800.0,Fell,1856.0,45.46667,10.0,"(45.46667, 10.0)",9.375939552625749,1,10.0,Italy,Europe,5061.3497044,2
Treysa,24050,Valid,"Iron, IIIAB-an",63000.0,Fell,1916.0,50.91667,9.18333,"(50.91667, 9.18333)",11.050905878263569,1,9.183330000000012,Germany,Europe,5668.0437044,4
Tromøy,24053,Valid,H,357.4,Fell,1950.0,58.47333,8.86667,"(58.47333, 8.86667)",5.881649681100775,1,8.86667,Open Ocean,Open Ocean,6509.2510956,8
Troup,24054,Valid,L6,1020.0,Fell,1917.0,32.16667,-95.1,"(32.16667, -95.1)",6.928537818164665,1,-95.1,United States of America,North America,3580.7937044,3
Trysil,24057,Valid,L/LL6,640.0,Fell,1927.0,61.3,12.3,"(61.3, 12.3)",6.46302945692067,1,12.300000000000011,Norway,Europe,6823.915999999999,8
Tsukuba,24059,Valid,H5-6,800.0,Fell,1996.0,36.06333,140.145,"(36.06333, 140.145)",6.68586094706836,1,140.14499999999998,Japan,Asia,4014.5698956,5
Tuan Tuc,24060,Valid,L6,13100.0,Fell,1921.0,9.66667,105.66667,"(9.66667, 105.66667)",9.48044384215367,1,105.66667,Vietnam,Asia,1076.0937044,5
Tugalin-Bulen,24062,Valid,H6,10000.0,Fell,1967.0,45.46667,105.38333,"(45.46667, 105.38333)",9.210440366976515,1,105.38333,Mongolia,Asia,5061.3497044,5
Turtle Lake,47343,Valid,L5,89.3,Fell,1996.0,45.34583,-92.05167,"(45.34583, -92.05167)",4.50313746042294,1,-92.05167,United States of America,North America,5047.8977956,3
Tuxtuac,24086,Valid,LL5,30000.0,Fell,1975.0,21.66667,-103.36667,"(21.66667, -103.36667)",10.308985993422082,1,-103.36667,Mexico,North America,2411.9337044,0
Tysnes Island,24094,Valid,H4,19860.0,Fell,1884.0,60.0,5.61667,"(60.0, 5.61667)",9.896513288798792,1,5.616669999999999,Norway,Europe,6679.2,2
Tyumen,24095,Valid,Iron,750.0,Fell,1903.0,57.16667,65.53333,"(57.16667, 65.53333)",6.621405651764134,1,65.53333,Russia,Europe,6363.7937044,8
Uberaba,24096,Valid,H5,40000.0,Fell,1903.0,-19.81667,-48.78333,"(-19.81667, -48.78333)",10.59665973278358,1,-48.78333000000001,Brazil,South America,2205.9917044,7
Ucera,24097,Valid,H5,4590.0,Fell,1970.0,11.05,-69.85,"(11.05, -69.85)",8.431853144249223,1,-69.85,Venezuela,South America,1230.086,0
Uchkuduk,24098,Valid,L6,1000.0,Fell,1989.0,41.76667,62.51667,"(41.76667, 62.51667)",6.90875477931522,1,62.516670000000005,Uzbekistan,Asia,4649.4657044,8
Udei Station,24101,Valid,"Iron, IAB-ung",103000.0,Fell,1927.0,7.95,8.08333,"(7.95, 8.08333)",11.542493975902508,1,8.08332999999999,Nigeria,Africa,884.9939999999999,4
Uden,24103,Valid,LL7,710.0,Fell,1840.0,51.65,5.61667,"(51.65, 5.61667)",6.566672429803241,1,5.616669999999999,Netherlands,Europe,5749.678,2
Udipi,24104,Valid,H5,3600.0,Fell,1866.0,13.48333,74.78333,"(13.48333, 74.78333)",8.188966863648876,1,74.78333,India,Asia,1500.9642956,5
Ufana,24106,Valid,EL6,189.2,Fell,1957.0,-4.26667,35.35,"(-4.26667, 35.35)",5.24807615011129,1,35.349999999999994,United Republic of Tanzania,Africa,474.9657044,7
Ulmiz,24108,Valid,L,76.5,Fell,1926.0,46.93333,7.21667,"(46.93333, 7.21667)",4.350277936359301,1,7.2166699999999935,Switzerland,Europe,5224.618295599999,1
Umbala,24112,Valid,LL5,100.0,Fell,1822.0,30.33333,76.33333,"(30.33333, 76.33333)",4.61512051684126,1,76.33332999999999,India,Asia,3376.7062956,1
Umm Ruaba,24118,Valid,L5,1700.0,Fell,1966.0,13.46667,31.21667,"(13.46667, 31.21667)",7.438971592395862,1,31.216669999999997,Sudan,Africa,1499.1097044,5
Undulung,24121,Valid,L4,113.4,Fell,1986.0,66.13889,124.76667,"(66.13889, 124.76667)",4.739701078945697,1,124.76666999999998,Russia,Europe,7362.5812348,8
Unkoku,24123,Valid,OC,1000.0,Fell,1924.0,34.8,127.0,"(34.8, 127.0)",6.90875477931522,1,127.0,South Korea,Asia,3873.9359999999992,5
Urasaki,24129,Valid,Stone-uncl,1500.0,Fell,1926.0,34.48333,133.28333,"(34.48333, 133.28333)",7.313886831633462,1,133.28332999999998,Japan,Asia,3838.6842956,5
Usti Nad Orlici,24132,Valid,L6,1269.0,Fell,1963.0,49.975,16.375,"(49.975, 16.375)",7.146772179452637,1,16.375,Czechia,Europe,5563.217,8
Utrecht,24135,Valid,L6,9700.0,Fell,1843.0,52.11667,5.18333,"(52.11667, 5.18333)",9.179984251961285,1,5.183330000000012,Netherlands,Europe,5801.6277044,2
Utzenstorf,24136,Valid,H5,3422.0,Fell,1928.0,47.11667,7.55,"(47.11667, 7.55)",8.138272638530186,1,7.550000000000011,Switzerland,Europe,5245.0277044,8
Vago,24143,Valid,H6,40.0,Fell,1668.0,45.41667,11.13333,"(45.41667, 11.13333)",3.713572066704308,1,11.13333,Italy,Europe,5055.7837044,9
Valdavur,24144,Valid,H6,2799.0,Fell,1944.0,11.98333,79.75,"(11.98333, 79.75)",7.937374696163295,1,79.75,India,Asia,1333.9842956,5
Valdinizza,24145,Valid,L6,1004.0,Fell,1903.0,44.86667,9.15,"(44.86667, 9.15)",6.912742820493176,1,9.150000000000006,Italy,Europe,4994.557704399999,8
Valera,24149,Valid,L5,50000.0,Fell,1972.0,9.31667,-70.62833,"(9.31667, -70.62833)",10.819798284210286,1,-70.62833,Venezuela,South America,1037.1317044,0
Varre-Sai,53633,Valid,L5,2500.0,Fell,2010.0,-20.85001,-41.73356,"(-20.85001, -41.73356)",7.824445930877619,1,-41.73356000000001,Brazil,South America,2321.0231132,7
Vavilovka,24154,Valid,LL6,1932.0,Fell,1876.0,46.15,32.83333,"(46.15, 32.83333)",7.566828479208331,1,32.83332999999999,Open Ocean,Open Ocean,5137.418,2
Vengerovo,24158,Valid,H5,10800.0,Fell,1950.0,56.13333,77.26667,"(56.13333, 77.26667)",9.287394001418471,1,77.26666999999998,Russia,Europe,6248.7622956,8
Veramin,24162,Valid,Mesosiderite-B2,54000.0,Fell,1880.0,35.33333,51.63333,"(35.33333, 51.63333)",10.896757843893464,1,51.63333,Iran,Asia,3933.3062956,4
Verkhne Tschirskaia,24165,Valid,H5,8000.0,Fell,1843.0,48.41667,43.2,"(48.41667, 43.2)",8.987321812850125,1,43.19999999999999,Russia,Europe,5389.7437044,2
Vernon County,24168,Valid,H6,1500.0,Fell,1865.0,43.5,-91.16667,"(43.5, -91.16667)",7.313886831633462,1,-91.16667,United States of America,North America,4842.42,3
Vetluga,24169,Valid,Eucrite-mmict,750.0,Fell,1949.0,57.8,45.8,"(57.8, 45.8)",6.621405651764134,1,45.80000000000001,Russia,Europe,6434.295999999999,8
Vigarano,24174,Valid,CV3,15000.0,Fell,1910.0,44.85,11.4,"(44.85, 11.4)",9.61587214452889,1,11.400000000000006,Italy,Europe,4992.702,2
Villalbeto de la Peña,24179,Valid,L6,3500.0,Fell,2004.0,42.8,-4.66667,"(42.8, -4.66667)",8.160803920954665,1,-4.6666700000000105,Spain,Europe,4764.495999999999,8
Vilna,24183,Valid,L5,0.1,Fell,1967.0,54.225,-111.69167,"(54.225, -111.69167)",0.0953101798043248,1,-111.69167,Canada,North America,6036.327,3
Virba,24185,Valid,L6,3600.0,Fell,1873.0,43.53333,22.63333,"(43.53333, 22.63333)",8.188966863648876,1,22.63333,Bulgaria,Europe,4846.1302956,2
Vishnupur,24187,Valid,LL4-6,2437.0,Fell,1906.0,23.1,87.43333,"(23.1, 87.43333)",7.798933310041217,1,87.43333000000001,India,Asia,2571.492,5
Vissannapeta,24188,Valid,Eucrite-cm,1303.8,Fell,1997.0,16.83333,80.75,"(16.83333, 80.75)",7.173805051306804,1,80.75,India,Asia,1873.8862956,5
Visuni,24189,Valid,H6,594.0,Fell,1915.0,25.45,70.0,"(25.45, 70.0)",6.38856140554563,1,70.0,Pakistan,Asia,2833.094,5
Vouillé,24191,Valid,L6,20000.0,Fell,1831.0,46.63333,0.16667,"(46.63333, 0.16667)",9.90353755128617,1,0.1666700000000105,France,Europe,5191.2222956,2
Walters,24210,Valid,L6,28100.0,Fell,1946.0,34.33333,-98.3,"(34.33333, -98.3)",10.24356044187724,1,-98.3,United States of America,North America,3821.9862955999993,0
Warrenton,24215,Valid,CO3.7,1600.0,Fell,1877.0,38.68333,-91.15,"(38.68333, -91.15)",7.378383712996714,1,-91.15,United States of America,North America,4306.2282956,3
Washougal,24218,Valid,Howardite,225.0,Fell,1939.0,45.58333,-122.35,"(45.58333, -122.35)",5.420534999272286,1,-122.35,United States of America,North America,5074.336295599999,3
Werdama,47344,Valid,H5,4000.0,Fell,2006.0,32.79732,21.78713,"(32.79732, 21.78713)",8.294299608857235,1,21.78712999999999,Libya,Africa,3650.9976624,8
Wessely,24244,Valid,H5,3750.0,Fell,1831.0,48.95,17.38333,"(48.95, 17.38333)",8.229777750081887,1,17.38333,Czechia,Europe,5449.114,2
Weston,24249,Valid,H4,150000.0,Fell,1807.0,41.266667,-73.266667,"(41.266667, -73.266667)",11.918397239722838,1,-73.266667,United States of America,North America,4593.80537044,0
Wethersfield (1971),24250,Valid,L6,350.0,Fell,1971.0,41.7,-72.65,"(41.7, -72.65)",5.860786223465865,1,-72.65,United States of America,North America,4642.044,3
Wethersfield (1982),24251,Valid,L6,2756.0,Fell,1982.0,41.71056,-72.67361,"(41.71056, -72.67361)",7.921898411023797,1,-72.67361,United States of America,North America,4643.219539199999,0
Whetstone Mountains,49514,Valid,H5,2138.74,Fell,2009.0,31.96185,-110.434183,"(31.96185, -110.434183)",7.668439605307639,1,-110.434183,United States of America,North America,3557.993142,3
Wiluna,24281,Valid,H5,150000.0,Fell,1967.0,-26.59278,120.32833,"(-26.59278, 120.32833)",11.918397239722838,1,120.32833,Australia,Oceania,2960.3082696,7
Witklip Farm,24321,Valid,H5,22.0,Fell,1918.0,-26.0,30.0,"(-26.0, 30.0)",3.1354942159291497,1,30.0,South Africa,Africa,2894.32,7
Witsand Farm,24322,Valid,LL4,66.0,Fell,1932.0,-28.66667,18.91667,"(-28.66667, 18.91667)",4.204692619390966,1,18.91667000000001,Namibia,Africa,3191.1737044,7
Wittekrantz,24323,Valid,L5,2200.0,Fell,1880.0,-32.5,23.0,"(-32.5, 23.0)",7.696667081526462,1,23.0,South Africa,Africa,3617.9,7
Wolamo,24324,Valid,OC,166.4,Fell,1964.0,9.0,39.0,"(9.0, 39.0)",5.120386158055375,1,39.0,Ethiopia,Africa,1001.88,1
Wold Cottage,24325,Valid,L6,25000.0,Fell,1795.0,54.13667,-0.41333,"(54.13667, -0.41333)",10.12667110305036,1,-0.413330000000002,United Kingdom,Europe,6026.4941044,2
Woolgorong,24334,Valid,L6,36000.0,Fell,1960.0,-27.75,115.83333,"(-27.75, 115.83333)",10.491301994830229,1,115.83333,Australia,Oceania,3089.13,7
Worden,24337,Valid,L5,1551.0,Fell,1997.0,42.38467,-83.6115,"(42.38467, -83.6115)",7.347299700743164,1,-83.6115,United States of America,North America,4718.2614644,3
Wuan,24340,Valid,H6,50000.0,Fell,1986.0,36.75,114.25,"(36.75, 114.25)",10.819798284210286,1,114.25,China,Asia,4091.01,4
Xi Ujimgin,24345,Valid,L/LL6-an,5900.0,Fell,1980.0,44.66667,117.5,"(44.66667, 117.5)",8.682877107057168,1,117.5,China,Asia,4972.2937044,5
Xingyang,24346,Valid,H6,75500.0,Fell,1977.0,32.33333,114.31667,"(32.33333, 114.31667)",11.231901180182517,1,114.31667,China,Asia,3599.3462955999994,4
Yafa,24351,Valid,H5,5700.0,Fell,2000.0,13.71111,45.17,"(13.71111, 45.17)",8.648396877031582,1,45.170000000000016,Yemen,Asia,1526.3207652,5
Yambo,30345,Valid,H5,4.0,Fell,1951.0,1.0,22.5,"(1.0, 22.5)",1.6094379124341005,1,22.5,Democratic Republic of the Congo,Africa,111.32,1
Yangchiang,30348,Valid,H5,20000.0,Fell,1954.0,21.83333,111.83333,"(21.83333, 111.83333)",9.90353755128617,1,111.83333,China,Asia,2430.4862956,5
Yanzhuang,30350,Valid,H6,3500.0,Fell,1990.0,24.56667,114.16667,"(24.56667, 114.16667)",8.160803920954665,1,114.16667,China,Asia,2734.7617044,5
Yardymly,30352,Valid,"Iron, IAB complex",150200.0,Fell,1959.0,38.93333,48.25,"(38.93333, 48.25)",11.919729676079625,1,48.25,Azerbaijan,Asia,4334.0582956,4
Yatoor,30358,Valid,H5,13600.0,Fell,1852.0,14.3,79.76667,"(14.3, 79.76667)",9.517898598432753,1,79.76666999999998,India,Asia,1591.876,5
Yonozu,30366,Valid,H4/5,31650.0,Fell,1837.0,37.75,139.0,"(37.75, 139.0)",10.362525022649812,1,139.0,Japan,Asia,4202.33,5
Yorktown (New York),30370,Valid,L5,250.0,Fell,1869.0,41.28333,-73.81667,"(41.28333, -73.81667)",5.525452939131784,1,-73.81667,United States of America,North America,4595.6602956,3
Yoshiki,30372,Valid,Stone-uncl,0.1,Fell,1928.0,34.16667,131.45,"(34.16667, 131.45)",0.0953101798043248,1,131.45,Japan,Asia,3803.4337044,1
Yukan,30377,Valid,LL6,4800.0,Fell,1931.0,28.71667,116.61667,"(28.71667, 116.61667)",8.476579508530941,1,116.61667,China,Asia,3196.7397044,5
Yurtuk,30378,Valid,Howardite,1472.0,Fell,1936.0,47.31667,35.36667,"(47.31667, 35.36667)",7.29505641646263,1,35.36667,Ukraine,Europe,5267.2917044,8
Zaborzika,30379,Valid,L6,3867.0,Fell,1818.0,50.28333,27.68333,"(50.28333, 27.68333)",8.260492856573185,1,27.68333000000001,Ukraine,Europe,5597.5402956,2
Zabrodje,30380,Valid,L6,3000.0,Fell,1893.0,55.18333,27.91667,"(55.18333, 27.91667)",8.006700845440367,1,27.91667000000001,Belarus,Europe,6143.0082956,2
Zag,30384,Valid,H3-6,175000.0,Fell,1998.0,27.33333,-9.33333,"(27.33333, -9.33333)",12.07254696717504,1,-9.33332999999999,Morocco,Africa,3042.7462956,4
Zagami,30386,Valid,Martian (shergottite),18000.0,Fell,1962.0,11.73333,7.08333,"(11.73333, 7.08333)",9.798182590890704,1,7.0833299999999895,Nigeria,Africa,1306.1542956,4
Zaisan,30388,Valid,H5,463.0,Fell,1963.0,47.5,83.0,"(47.5, 83.0)",6.139884552226255,1,83.0,Kazakhstan,Asia,5287.7,8
Zaisho,30389,Valid,"Pallasite, PMG-an",330.0,Fell,1898.0,33.7,133.8,"(33.7, 133.8)",5.802118375377063,1,133.8,Japan,Asia,3751.484,5
Zaoyang,30391,Valid,H5,14250.0,Fell,1984.0,32.3,112.75,"(32.3, 112.75)",9.564582358673212,1,112.75,China,Asia,3595.6359999999995,5
Zavetnoe,30395,Valid,L6,800.0,Fell,1952.0,47.13333,43.9,"(47.13333, 43.9)",6.68586094706836,1,43.900000000000006,Russia,Europe,5246.882295599999,8
Zavid,30396,Valid,L6,95000.0,Fell,1897.0,44.4,19.11667,"(44.4, 19.11667)",11.461642696843066,1,19.11667,Bosnia and Herzegovina,Europe,4942.607999999999,4
Zebrak,30397,Valid,H5,2000.0,Fell,1824.0,49.88333,13.91667,"(49.88333, 13.91667)",7.601402334583733,1,13.91667000000001,Czechia,Europe,5553.0122956,2
Zemaitkiemis,30399,Valid,L6,44100.0,Fell,1933.0,55.3,25.0,"(55.3, 25.0)",10.694237736914808,1,25.0,Lithuania,Europe,6155.995999999999,4
Zhaodong,30404,Valid,L4,42000.0,Fell,1984.0,45.81667,125.91667,"(45.81667, 125.91667)",10.645448706505872,1,125.91667,China,Asia,5100.3117044,4
Zhovtnevyi,30407,Valid,H6,107000.0,Fell,1938.0,47.58333,37.25,"(47.58333, 37.25)",11.580593459194764,1,37.25,Ukraine,Europe,5296.9762956,4
Zhuanghe,30408,Valid,H5,2900.0,Fell,1976.0,39.66667,122.98333,"(39.66667, 122.98333)",7.972810784121404,1,122.98333000000002,China,Asia,4415.6937044,5
Zmenj,30411,Valid,Howardite,246.0,Fell,1858.0,51.83333,26.83333,"(51.83333, 26.83333)",5.5093883366279774,1,26.83332999999999,Belarus,Europe,5770.086295599999,1
Zomba,30412,Valid,L6,7500.0,Fell,1899.0,-15.18333,35.28333,"(-15.18333, 35.28333)",8.922791623969637,1,35.28333000000001,Malawi,Africa,1690.2082956,7
Zsadany,30413,Valid,H5,552.0,Fell,1875.0,46.93333,21.5,"(46.93333, 21.5)",6.315358001522335,1,21.5,Hungary,Europe,5224.618295599999,2
Zvonkov,30415,Valid,H6,2568.0,Fell,1955.0,50.2,30.25,"(50.2, 30.25)",7.851271997109883,1,30.25,Ukraine,Europe,5588.264,8
