name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,log_mass,fall_binary,reclong_norm,country,continent,dist_equator_km,cluster
Djati-Pengilon,7652,Valid,H6,166000.0,Fell,1884.0,-7.5,111.5,"(-7.5, 111.5)",12.01974909141692,1,111.5,Indonesia,Asia,834.9,1
Dokachi,7658,Valid,H5,3840.0,Fell,1903.0,23.5,90.33333,"(23.5, 90.33333)",8.253488028345904,1,90.33333,Bangladesh,Asia,2616.02,0
Dolgovoli,7659,Valid,L6,1600.0,Fell,1864.0,50.75,25.3,"(50.75, 25.3)",7.378383712996714,1,25.30000000000001,Ukraine,Europe,5649.49,0
Domanitch,7661,Valid,L5,438.0,Fell,1907.0,40.0,29.0,"(40.0, 29.0)",6.084499413075172,1,29.0,Turkey,Asia,4452.799999999999,0
Donga Kohrod,7707,Valid,H6,230.0,Fell,1899.0,21.86667,82.45,"(21.86667, 82.45)",5.442417710521793,1,82.44999999999999,India,Asia,2434.1977044,0
Doroninsk,7718,Valid,H5-7,3891.0,Fell,1805.0,51.2,112.3,"(51.2, 112.3)",8.266678443305896,1,112.3,Russia,Europe,5699.584,0
Douar Mghila,7723,Valid,LL6,1161.0,Fell,1932.0,32.33333,-6.3,"(32.33333, -6.3)",7.057897937411856,1,-6.300000000000011,Morocco,Africa,3599.3462955999994,0
Drake Creek,7728,Valid,L6,5000.0,Fell,1827.0,36.4,-86.5,"(36.4, -86.5)",8.517393171418904,1,-86.5,United States of America,North America,4052.048,2
Dresden (Ontario),7731,Valid,H6,47700.0,Fell,1939.0,42.52,-82.26,"(42.52, -82.26)",10.77270764101727,1,-82.26,Canada,North America,4733.3264,2
Dundrum,7745,Valid,H5,2270.0,Fell,1865.0,52.55,-8.03333,"(52.55, -8.03333)",7.7279755421055585,1,-8.033330000000007,Ireland,Europe,5849.865999999999,0
Durala,7750,Valid,L6,13200.0,Fell,1815.0,30.3,76.63333,"(30.3, 76.63333)",9.48804786328076,1,76.63333,India,Asia,3372.996,0
Duruma,7752,Valid,L6,577.0,Fell,1853.0,-4.0,39.5,"(-4.0, 39.5)",6.359573868672378,1,39.5,Kenya,Africa,445.28,1
Duwun,7754,Valid,L6,2117.0,Fell,1943.0,33.43333,127.26667,"(33.43333, 127.26667)",7.658227526161352,1,127.26666999999998,Open Ocean,Open Ocean,3721.7982956,0
Dyalpur,7757,Valid,Ureilite,300.0,Fell,1872.0,26.25,82.0,"(26.25, 82.0)",5.707110264748875,1,82.0,India,Asia,2922.15,0
Dyarrl Island,7758,Valid,Mesosiderite-A1,188.0,Fell,1933.0,-3.0,151.0,"(-3.0, 151.0)",5.241747015059643,1,151.0,Open Ocean,Open Ocean,333.96,1
Eagle,7760,Valid,EL6,10000.0,Fell,1947.0,40.78167,-96.47167,"(40.78167, -96.47167)",9.210440366976515,1,-96.47167,United States of America,North America,4539.8155044,2
Eichstädt,7775,Valid,H5,3000.0,Fell,1785.0,48.9,11.21667,"(48.9, 11.21667)",8.006700845440367,1,11.216669999999992,Germany,Europe,5443.548,0
Ekeby,7776,Valid,H4,3336.0,Fell,1939.0,56.03333,13.0,"(56.03333, 13.0)",8.112827478751374,1,13.0,Sweden,Europe,6237.6302956,0
Ekh Khera,7777,Valid,H6,840.0,Fell,1916.0,28.26667,78.78333,"(28.26667, 78.78333)",6.734591659972948,1,78.78332999999998,India,Asia,3146.6457044,0
Elbogen,7823,Valid,"Iron, IID",107000.0,Fell,1399.0,50.18333,12.73333,"(50.18333, 12.73333)",11.580593459194764,1,12.733329999999995,Czechia,Europe,5586.408295599999,3
Ellemeet,10019,Valid,Diogenite,1470.0,Fell,1925.0,51.75,4.0,"(51.75, 4.0)",7.293697720601438,1,4.0,Netherlands,Europe,5760.81,0
Emmaville,10033,Valid,Eucrite-mmict,127.0,Fell,1900.0,-29.46667,151.61667,"(-29.46667, 151.61667)",4.852030263919617,1,151.61667,Australia,Oceania,3280.2297044,1
Ensisheim,10039,Valid,LL6,127000.0,Fell,1491.0,47.86667,7.35,"(47.86667, 7.35)",11.751950239425476,1,7.349999999999994,France,Europe,5328.517704399999,3
Épinal,10041,Valid,H5,277.0,Fell,1822.0,48.18333,6.46667,"(48.18333, 6.46667)",5.627621113690637,1,6.4666699999999935,France,Europe,5363.7682956,0
Erakot,10042,Valid,CM2,113.0,Fell,1940.0,19.03333,81.89167,"(19.03333, 81.89167)",4.736198448394496,1,81.89166999999998,India,Asia,2118.7902956,0
Erevan,10043,Valid,Howardite,107.2,Fell,1911.0,40.3,44.5,"(40.3, 44.5)",4.6839813664123815,1,44.5,Armenia,Asia,4486.195999999999,0
Ergheo,10044,Valid,L5,20000.0,Fell,1889.0,1.16667,44.16667,"(1.16667, 44.16667)",9.90353755128617,1,44.16667000000001,Somalia,Africa,129.8737044,1
Erxleben,10049,Valid,H6,2250.0,Fell,1812.0,52.21667,11.25,"(52.21667, 11.25)",7.719129840906732,1,11.25,Germany,Europe,5812.7597044,0
Esnandes,10051,Valid,L6,1500.0,Fell,1837.0,46.25,-1.1,"(46.25, -1.1)",7.313886831633462,1,-1.0999999999999943,France,Europe,5148.549999999999,0
Estherville,10059,Valid,Mesosiderite-A3/4,320000.0,Fell,1879.0,43.41667,-94.83333,"(43.41667, -94.83333)",12.676079399771028,1,-94.83333,United States of America,North America,4833.1437044,2
Farmington,10074,Valid,L5,89400.0,Fell,1890.0,39.75,-97.03333,"(39.75, -97.03333)",11.400887146781372,1,-97.03333,United States of America,North America,4424.969999999999,2
Farmville,10075,Valid,H4,56000.0,Fell,1934.0,35.55,-77.53333,"(35.55, -77.53333)",10.933124826700707,1,-77.53333,United States of America,North America,3957.426,2
Favars,10078,Valid,H5,1500.0,Fell,1844.0,44.38333,2.81667,"(44.38333, 2.81667)",7.313886831633462,1,2.816669999999988,France,Europe,4940.752295599999,0
Fayetteville,10079,Valid,H4,2360.0,Fell,1934.0,36.05,-94.16667,"(36.05, -94.16667)",7.766840537085513,1,-94.16667,United States of America,North America,4013.0859999999993,2
Feid Chair,10080,Valid,H4,380.0,Fell,1875.0,36.88333,8.45,"(36.88333, 8.45)",5.942799375126701,1,8.449999999999989,Tunisia,Africa,4105.8522956,0
Felix,10081,Valid,CO3.3,3200.0,Fell,1900.0,32.53333,-87.16667,"(32.53333, -87.16667)",8.071218539969863,1,-87.16667,United States of America,North America,3621.6102956,2
Fenghsien-Ku,10086,Valid,H5,82.0,Fell,1924.0,34.6,116.75,"(34.6, 116.75)",4.418840607796598,1,116.75,China,Asia,3851.672,0
Ferguson,10088,Valid,OC,220.0,Fell,1889.0,36.1,-81.41667,"(36.1, -81.41667)",5.3981627015177525,1,-81.41667,United States of America,North America,4018.652,2
Fisher,10107,Valid,L6,17600.0,Fell,1894.0,47.81667,-96.85,"(47.81667, -96.85)",9.77571099759397,1,-96.85,United States of America,North America,5322.9517044,2
Florence,10111,Valid,H3,3640.0,Fell,1922.0,30.83333,-97.76667,"(30.83333, -97.76667)",8.200013648175434,1,-97.76667,United States of America,North America,3432.3662956,2
Forest City,10119,Valid,H5,152000.0,Fell,1890.0,43.25,-93.66667,"(43.25, -93.66667)",11.93164237875414,1,-93.66667,United States of America,North America,4814.59,2
Forest Vale,10120,Valid,H4,26000.0,Fell,1942.0,-33.35,146.85833,"(-33.35, 146.85833)",10.165890277802454,1,146.85833000000002,Australia,Oceania,3712.522,1
Forksville,10123,Valid,L6,6067.0,Fell,1924.0,36.78333,-78.08333,"(36.78333, -78.08333)",8.710784340468424,1,-78.08333,United States of America,North America,4094.7202956,2
Forsbach,10163,Valid,H6,240.0,Fell,1900.0,50.95,7.31667,"(50.95, 7.31667)",5.484796933490655,1,7.316669999999988,Germany,Europe,5671.754,0
Forsyth,10164,Valid,L6,16300.0,Fell,1829.0,33.01667,-83.96667,"(33.01667, -83.96667)",9.69898173460629,1,-83.96667,United States of America,North America,3675.4157044,2
Frankfort (stone),10177,Valid,Howardite,650.0,Fell,1868.0,34.48333,-87.83333,"(34.48333, -87.83333)",6.478509642208569,1,-87.83333,United States of America,North America,3838.6842956,2
Fuhe,52412,Valid,L5,23000.0,Fell,1945.0,31.47556,113.56694,"(31.47556, 113.56694)",10.043292972227004,1,113.56694,China,Asia,3503.8593392,0
Fukutomi,10836,Valid,L5,11620.0,Fell,1882.0,33.18333,130.2,"(33.18333, 130.2)",9.360569085222874,1,130.2,Japan,Asia,3693.9682956,0
Futtehpur,10839,Valid,L6,4000.0,Fell,1822.0,25.95,80.81667,"(25.95, 80.81667)",8.294299608857235,1,80.81666999999999,India,Asia,2888.754,0
Galapian,10846,Valid,H6,132.7,Fell,1826.0,44.3,0.4,"(44.3, 0.4)",4.895598484107897,1,0.4000000000000057,France,Europe,4931.476,0
Gambat,10851,Valid,L6,6400.0,Fell,1897.0,27.35,68.53333,"(27.35, 68.53333)",8.764209507142004,1,68.53333,Pakistan,Asia,3044.602,0
Garhi Yasin,10860,Valid,"Iron, IIE",380.0,Fell,1917.0,27.88333,68.53333,"(27.88333, 68.53333)",5.942799375126701,1,68.53333,Pakistan,Asia,3103.9722956,0
Gifu,10914,Valid,L6,14290.0,Fell,1909.0,35.53333,136.88333,"(35.53333, 136.88333)",9.567385247481797,1,136.88333,Japan,Asia,3955.5702956,0
Girgenti,10917,Valid,L6,18000.0,Fell,1853.0,37.31667,13.56667,"(37.31667, 13.56667)",9.798182590890704,1,13.566669999999988,Italy,Europe,4154.0917044,0
Git-Git,10919,Valid,L6,480.0,Fell,1947.0,9.6,9.91667,"(9.6, 9.91667)",6.175867270105761,1,9.91667000000001,Nigeria,Africa,1068.6719999999998,0
Glanggang,10924,Valid,H5-6,1303.0,Fell,1939.0,-7.25,107.7,"(-7.25, 107.7)",7.173191742486599,1,107.7,Indonesia,Asia,807.0699999999999,1
Glasatovo,10926,Valid,H4,152000.0,Fell,1918.0,57.35,37.61667,"(57.35, 37.61667)",11.93164237875414,1,37.61667,Russia,Europe,6384.201999999999,0
Gnadenfrei,10936,Valid,H5,1750.0,Fell,1879.0,50.66667,16.76667,"(50.66667, 16.76667)",7.467942332285852,1,16.766670000000005,Poland,Europe,5640.2137044,0
Gopalpur,10948,Valid,H6,1600.0,Fell,1865.0,24.23333,89.05,"(24.23333, 89.05)",7.378383712996714,1,89.05000000000001,Bangladesh,Asia,2697.6542956,0
Grosnaja,11206,Valid,CV3,3500.0,Fell,1861.0,43.66667,45.38333,"(43.66667, 45.38333)",8.160803920954665,1,45.38333,Russia,Europe,4860.9737044,0
Gross-Divina,11207,Valid,H5,10500.0,Fell,1837.0,49.26667,18.71667,"(49.26667, 18.71667)",9.259225769705994,1,18.716669999999997,Slovakia,Europe,5484.365704399999,0
Grossliebenthal,11208,Valid,L6,8000.0,Fell,1881.0,46.35,30.58333,"(46.35, 30.58333)",8.987321812850125,1,30.58332999999999,Ukraine,Europe,5159.682,0
Grüneberg,11426,Valid,H4,1000.0,Fell,1841.0,51.93333,15.5,"(51.93333, 15.5)",6.90875477931522,1,15.5,Poland,Europe,5781.2182956,0
Grzempach,11429,Valid,H5,690.0,Fell,1910.0,52.86667,16.63333,"(52.86667, 16.63333)",6.53813982376767,1,16.63333,Poland,Europe,5885.1177044,0
Gualeguaychú,11432,Valid,H6,22000.0,Fell,1932.0,-33.0,-58.61667,"(-33.0, -58.61667)",9.99884318585288,1,-58.61667,Argentina,South America,3673.56,1
Guareña,11439,Valid,H6,39000.0,Fell,1892.0,38.73333,-6.01667,"(38.73333, -6.01667)",10.5713425658087,1,-6.016670000000005,Spain,Europe,4311.7942956,0
Guêa,11440,Valid,Stone-uncl,1915.0,Fell,1891.0,43.76667,20.23333,"(43.76667, 20.23333)",7.557994958530806,1,20.233329999999995,Republic of Serbia,Europe,4872.105704399999,0
Guidder,11443,Valid,LL5,968.0,Fell,1949.0,9.91667,13.98333,"(9.91667, 13.98333)",6.876264611890766,1,13.983329999999995,Cameroon,Africa,1103.9237044,0
Gumoschnik,11450,Valid,H5,5700.0,Fell,1904.0,42.9,24.7,"(42.9, 24.7)",8.648396877031582,1,24.69999999999999,Bulgaria,Europe,4775.628,0
Gurram Konda,11464,Valid,L6,28.0,Fell,1814.0,13.78333,78.56667,"(13.78333, 78.56667)",3.367295829986474,1,78.56666999999999,India,Asia,1534.3602955999995,0
Gütersloh,11466,Valid,H3/4,1000.0,Fell,1851.0,51.91667,8.38333,"(51.91667, 8.38333)",6.90875477931522,1,8.38333,Germany,Europe,5779.3637044,0
Gyokukei,11467,Valid,OC,1320.0,Fell,1930.0,35.0,127.5,"(35.0, 127.5)",7.186144304522325,1,127.5,South Korea,Asia,3896.2,0
Hachi-oji,11468,Valid,H?,0.2,Fell,1817.0,35.65,139.33333,"(35.65, 139.33333)",0.1823215567939546,1,139.33333,Japan,Asia,3968.558,0
Hainaut,11472,Valid,H3-6,9000.0,Fell,1934.0,50.31667,3.73333,"(50.31667, 3.73333)",9.105090961257083,1,3.733329999999995,Belgium,Europe,5601.2517044,0
Hallingeberg,11479,Valid,L3.4,1456.0,Fell,1944.0,57.81667,16.23333,"(57.81667, 16.23333)",7.284134806195205,1,16.233329999999995,Sweden,Europe,6436.1517044,0
Haraiya,11824,Valid,Eucrite-mmict,1000.0,Fell,1878.0,26.8,82.53333,"(26.8, 82.53333)",6.90875477931522,1,82.53332999999998,India,Asia,2983.376,0
Haripura,11829,Valid,CM2,315.0,Fell,1921.0,28.38333,75.78333,"(28.38333, 75.78333)",5.755742213586912,1,75.78333,India,Asia,3159.6322956,0
Harrison County,11842,Valid,L6,680.0,Fell,1859.0,38.25,-86.16667,"(38.25, -86.16667)",6.523562306149512,1,-86.16667,United States of America,North America,4257.99,2
Hashima,11848,Valid,H4,1110.6,Fell,1910.0,35.2945,136.70033,"(35.2945, 136.70033)",7.013555697868348,1,136.70033,Japan,Asia,3928.98374,0
Hassi-Jekna,11852,Valid,"Iron, IAB-sHL",1250.0,Fell,1890.0,28.95,0.81667,"(28.95, 0.81667)",7.131698510466912,1,0.8166699999999878,Algeria,Africa,3222.714,0
Hatford,11855,Valid,Stone-uncl,29000.0,Fell,1628.0,51.65,-1.51667,"(51.65, -1.51667)",10.275085591132717,1,-1.5166700000000048,United Kingdom,Europe,5749.678,3
Hedeskoga,11869,Valid,H5,3500.0,Fell,1922.0,55.46667,13.78333,"(55.46667, 13.78333)",8.160803920954665,1,13.783330000000008,Sweden,Europe,6174.549704399999,0
Hedjaz,11870,Valid,L3.7-6,6100.0,Fell,1910.0,27.33333,35.66667,"(27.33333, 35.66667)",8.716207971151853,1,35.66667000000001,Open Ocean,Open Ocean,3042.7462956,0
Heredia,11875,Valid,H5,1000.0,Fell,1857.0,10.0,-84.1,"(10.0, -84.1)",6.90875477931522,1,-84.1,Costa Rica,North America,1113.1999999999998,2
Hessle,11878,Valid,H5,20000.0,Fell,1869.0,59.85,17.66667,"(59.85, 17.66667)",9.90353755128617,1,17.66667000000001,Sweden,Europe,6662.502,0
Higashi-koen,11883,Valid,H5,750.0,Fell,1897.0,33.6,130.43333,"(33.6, 130.43333)",6.621405651764134,1,130.43333,Japan,Asia,3740.352,0
High Possil,11884,Valid,L6,4500.0,Fell,1804.0,55.9,-4.23333,"(55.9, -4.23333)",8.412054873292933,1,-4.233329999999995,United Kingdom,Europe,6222.788,0
Holbrook,11894,Valid,L/LL6,220000.0,Fell,1912.0,34.9,-110.18333,"(34.9, -110.18333)",12.301387370778713,1,-110.18333,United States of America,North America,3885.068,2
Holetta,11895,Valid,Stone-uncl,1415.0,Fell,1923.0,9.06667,38.41667,"(9.06667, 38.41667)",7.255591274253665,1,38.41667000000001,Ethiopia,Africa,1009.3017044,0
Homestead,11901,Valid,L5,230000.0,Fell,1875.0,41.8,-91.86667,"(41.8, -91.86667)",12.345838935721968,1,-91.86667,United States of America,North America,4653.176,2
Honolulu,11904,Valid,L5,2420.0,Fell,1825.0,21.3,-157.86667,"(21.3, -157.86667)",7.791935956938058,1,-157.86667,United States of America,North America,2371.116,2
Hraschina,11916,Valid,"Iron, IID",49000.0,Fell,1751.0,46.1,16.33333,"(46.1, 16.33333)",10.799595985047786,1,16.33332999999999,Croatia,Europe,5131.852,0
Hungen,11986,Valid,H6,112.0,Fell,1877.0,50.3,8.91667,"(50.3, 8.91667)",4.727387818712341,1,8.91667000000001,Germany,Europe,5599.396,0
Hvittis,11989,Valid,EL6,14000.0,Fell,1901.0,61.18333,22.68333,"(61.18333, 22.68333)",9.546884034617923,1,22.68333000000001,Finland,Europe,6810.9282956,0
Ibbenbüren,11992,Valid,Diogenite,2000.0,Fell,1870.0,52.28333,7.7,"(52.28333, 7.7)",7.601402334583733,1,7.699999999999989,Germany,Europe,5820.180295599999,0
Ichkala,11995,Valid,H6,3973.0,Fell,1936.0,58.2,82.93333,"(58.2, 82.93333)",8.287528423111763,1,82.93333000000001,Russia,Europe,6478.824,0
Indarch,12027,Valid,EH4,27000.0,Fell,1891.0,39.75,46.66667,"(39.75, 46.66667)",10.203629181337648,1,46.66667000000001,Azerbaijan,Asia,4424.969999999999,0
Independence,12028,Valid,L6,880.0,Fell,1917.0,39.08333,-94.4,"(39.08333, -94.4)",6.78105762593618,1,-94.4,United States of America,North America,4350.756295599999,2
Isthilart,12053,Valid,H5,3050.0,Fell,1928.0,-31.18333,-57.95,"(-31.18333, -57.95)",8.02322468471667,1,-57.95,Argentina,South America,3471.3282956,1
Itapicuru-Mirim,12056,Valid,H5,2024.0,Fell,1879.0,-3.4,-44.33333,"(-3.4, -44.33333)",7.613324979540639,1,-44.33332999999999,Brazil,South America,378.488,1
Ivuna,12063,Valid,CI1,704.5,Fell,1938.0,-8.41667,32.43333,"(-8.41667, 32.43333)",6.558906771292869,1,32.43333000000001,United Republic of Tanzania,Africa,936.9437044,1
Jackalsfontein,12065,Valid,L6,48000.0,Fell,1903.0,-32.5,21.9,"(-32.5, 21.9)",10.778977123006351,1,21.90000000000001,South Africa,Africa,3617.9,1
Jajh deh Kot Lalu,12067,Valid,EL6,973.0,Fell,1926.0,26.75,68.41667,"(26.75, 68.41667)",6.881411303642535,1,68.41667000000001,Pakistan,Asia,2977.81,0
Jalandhar,12069,Valid,Iron,1967.0,Fell,1621.0,31.0,75.0,"(31.0, 75.0)",7.584773077612199,1,75.0,India,Asia,3450.92,3
Jamkheir,12072,Valid,H6,22.0,Fell,1866.0,18.75,75.33333,"(18.75, 75.33333)",3.1354942159291497,1,75.33332999999999,India,Asia,2087.25,0
Jelica,12078,Valid,LL6,34000.0,Fell,1889.0,43.83333,20.44167,"(43.83333, 20.44167)",10.434145214930489,1,20.441669999999988,Republic of Serbia,Europe,4879.5262956,0
Jhung,12085,Valid,L5,5900.0,Fell,1873.0,31.3,72.38333,"(31.3, 72.38333)",8.682877107057168,1,72.38333,Pakistan,Asia,3484.316,0
Jianshi,12087,Valid,"Iron, IIIAB",600000.0,Fell,1890.0,30.80833,109.5,"(30.80833, 109.5)",13.304686600863562,1,109.5,China,Asia,3429.5832956,0
Jodzie,12173,Valid,Howardite,30.0,Fell,1877.0,55.7,24.4,"(55.7, 24.4)",3.4339872044851463,1,24.40000000000001,Lithuania,Europe,6200.524,0
Johnstown,12198,Valid,Diogenite,40300.0,Fell,1924.0,40.35,-104.9,"(40.35, -104.9)",10.604131561522696,1,-104.9,United States of America,North America,4491.762,2
Jonzac,12202,Valid,Eucrite-mmict,5000.0,Fell,1819.0,45.43333,-0.45,"(45.43333, -0.45)",8.517393171418904,1,-0.4499999999999886,France,Europe,5057.6382956,0
Judesegeri,12207,Valid,H6,680.0,Fell,1876.0,12.85,76.8,"(12.85, 76.8)",6.523562306149512,1,76.80000000000001,India,Asia,1430.4619999999998,0
Juvinas,12214,Valid,Eucrite-mmict,91000.0,Fell,1821.0,44.71667,4.3,"(44.71667, 4.3)",11.418625774449598,1,4.300000000000011,France,Europe,4977.8597044,0
Kaba,12218,Valid,CV3,3000.0,Fell,1857.0,47.35,21.3,"(47.35, 21.3)",8.006700845440367,1,21.30000000000001,Hungary,Europe,5271.002,0
Kadonah,12221,Valid,H6,89.0,Fell,1822.0,27.08333,78.33333,"(27.08333, 78.33333)",4.499809670330265,1,78.33332999999999,India,Asia,3014.9162956,0
Kaee,12222,Valid,H5,230.0,Fell,1838.0,27.25,79.96667,"(27.25, 79.96667)",5.442417710521793,1,79.96667000000002,India,Asia,3033.47,0
Kagarlyk,12227,Valid,L6,1900.0,Fell,1908.0,49.86667,30.83333,"(49.86667, 30.83333)",7.550135342488429,1,30.83332999999999,Ukraine,Europe,5551.1577044,0
Kainsaz,12229,Valid,CO3.2,200000.0,Fell,1937.0,55.43333,53.25,"(55.43333, 53.25)",12.206077645517674,1,53.25,Russia,Europe,6170.8382956,0
Kakangari,12230,Valid,K3,350.0,Fell,1890.0,12.38333,78.51667,"(12.38333, 78.51667)",5.860786223465865,1,78.51666999999998,India,Asia,1378.5122956,0
Kakowa,12231,Valid,L6,577.0,Fell,1858.0,45.13333,21.66667,"(45.13333, 21.66667)",6.359573868672378,1,21.66667000000001,Romania,Europe,5024.2422956,0
Kalumbi,12236,Valid,L6,4500.0,Fell,1879.0,17.83333,73.98333,"(17.83333, 73.98333)",8.412054873292933,1,73.98333,India,Asia,1985.2062956,0
Kamalpur,12238,Valid,L6,2770.0,Fell,1942.0,26.03333,81.46667,"(26.03333, 81.46667)",7.926963544862978,1,81.46667000000002,India,Asia,2898.0302956,0
Kamiomi,12240,Valid,H5,448.0,Fell,1913.0,36.04167,139.95667,"(36.04167, 139.95667)",6.107022887742255,1,139.95667000000003,Japan,Asia,4012.1587044,0
Kamsagar,12241,Valid,L6,1293.0,Fell,1902.0,14.18333,75.8,"(14.18333, 75.8)",7.165493475060845,1,75.80000000000001,India,Asia,1578.8882955999998,0
Kangean,12245,Valid,H5,1630.0,Fell,1908.0,-7.0,115.5,"(-7.0, 115.5)",7.396948602621014,1,115.5,Open Ocean,Open Ocean,779.24,1
Kangra Valley,12246,Valid,H5,400.0,Fell,1897.0,32.08333,76.3,"(32.08333, 76.3)",5.993961427306569,1,76.30000000000001,India,Asia,3571.5162955999995,0
Kapoeta,12251,Valid,Howardite,11355.0,Fell,1942.0,4.7,33.63333,"(4.7, 33.63333)",9.337501517592862,1,33.63333,South Sudan,Africa,523.204,1
Kaptal-Aryk,12253,Valid,L6,3500.0,Fell,1937.0,42.45,73.36667,"(42.45, 73.36667)",8.160803920954665,1,73.36667,Kyrgyzstan,Asia,4725.534,0
Karakol,12256,Valid,LL6,3000.0,Fell,1840.0,47.21667,81.01667,"(47.21667, 81.01667)",8.006700845440367,1,81.01666999999998,Kazakhstan,Asia,5256.1597044,0
Karewar,12260,Valid,L6,180.0,Fell,1949.0,12.9,7.15,"(12.9, 7.15)",5.198497031265826,1,7.150000000000006,Nigeria,Africa,1436.028,0
Karkh,12262,Valid,L6,22000.0,Fell,1905.0,27.8,67.16667,"(27.8, 67.16667)",9.99884318585288,1,67.16667000000001,Pakistan,Asia,3094.696,0
Karoonda,12264,Valid,CK4,41730.0,Fell,1930.0,-35.08333,139.91667,"(-35.08333, 139.91667)",10.63899953687384,1,139.91667,Australia,Oceania,3905.4762956,1
Kasamatsu,12266,Valid,H,710.0,Fell,1938.0,35.36667,136.76667,"(35.36667, 136.76667)",6.566672429803241,1,136.76666999999998,Japan,Asia,3937.0177044,0
Kediri,12270,Valid,L4,3300.0,Fell,1940.0,-7.75,112.01667,"(-7.75, 112.01667)",8.101980731853192,1,112.01666999999998,Indonesia,Asia,862.7299999999999,1
Kendleton,12275,Valid,L4,6937.0,Fell,1939.0,29.45,-96.0,"(29.45, -96.0)",8.844768827529695,1,-96.0,United States of America,North America,3278.374,2
Kerilis,12282,Valid,H5,5000.0,Fell,1874.0,48.4,-3.3,"(48.4, -3.3)",8.517393171418904,1,-3.300000000000012,France,Europe,5387.888,0
Kernouve,12284,Valid,H6,80000.0,Fell,1869.0,48.11667,-3.08333,"(48.11667, -3.08333)",11.289794413577894,1,-3.083329999999989,France,Europe,5356.347704399999,0
Kesen,12286,Valid,H4,135000.0,Fell,1850.0,38.98333,141.61667,"(38.98333, 141.61667)",11.81303746480054,1,141.61667,Japan,Asia,4339.6242956,0
Khairpur,12288,Valid,EL6,13600.0,Fell,1873.0,29.53333,72.3,"(29.53333, 72.3)",9.517898598432753,1,72.30000000000001,Pakistan,Asia,3287.6502956,0
Khanpur,12289,Valid,LL5,3698.0,Fell,1932.0,25.55,83.11667,"(25.55, 83.11667)",8.215817791832453,1,83.11667,India,Asia,2844.226,0
Kharkov,12291,Valid,L6,1500.0,Fell,1787.0,50.625,35.075,"(50.625, 35.075)",7.313886831633462,1,35.07499999999999,Ukraine,Europe,5635.575,0
Kheragur,12294,Valid,L6,450.0,Fell,1860.0,26.95,77.88333,"(26.95, 77.88333)",6.111467339502679,1,77.88333,India,Asia,3000.074,0
Khetri,12296,Valid,H6,100.0,Fell,1867.0,28.01667,75.81667,"(28.01667, 75.81667)",4.61512051684126,1,75.81666999999999,India,Asia,3118.8157044,0
Khmelevka,12297,Valid,L5,6109.0,Fell,1929.0,56.75,75.33333,"(56.75, 75.33333)",8.71768205216564,1,75.33332999999999,Russia,Europe,6317.41,0
Khohar,12298,Valid,L3.6,9700.0,Fell,1910.0,25.1,81.53333,"(25.1, 81.53333)",9.179984251961285,1,81.53332999999998,India,Asia,2794.132,0
Khor Temiki,12299,Valid,Aubrite,3200.0,Fell,1932.0,16.0,36.0,"(16.0, 36.0)",8.071218539969863,1,36.0,Sudan,Africa,1781.12,0
